userId,recommendations
549,"[Row(movieId=94466, rating=4.641319751739502), Row(movieId=83411, rating=4.56992769241333), Row(movieId=83359, rating=4.56992769241333), Row(movieId=83318, rating=4.56992769241333), Row(movieId=67504, rating=4.56992769241333), Row(movieId=2132, rating=4.5056891441345215), Row(movieId=1859, rating=4.4299516677856445), Row(movieId=4903, rating=4.409672737121582), Row(movieId=3030, rating=4.378327369689941), Row(movieId=100556, rating=4.3772358894348145)]"
550,"[Row(movieId=83411, rating=6.166536331176758), Row(movieId=83359, rating=6.166536331176758), Row(movieId=83318, rating=6.166536331176758), Row(movieId=67504, rating=6.166536331176758), Row(movieId=72647, rating=5.549882888793945), Row(movieId=31547, rating=5.549882888793945), Row(movieId=26400, rating=5.549882888793945), Row(movieId=25764, rating=5.549882888793945), Row(movieId=8797, rating=5.549882888793945), Row(movieId=8609, rating=5.549882888793945)]"
551,"[Row(movieId=83411, rating=5.077127456665039), Row(movieId=83359, rating=5.077127456665039), Row(movieId=83318, rating=5.077127456665039), Row(movieId=67504, rating=5.077127456665039), Row(movieId=6063, rating=4.846793174743652), Row(movieId=108979, rating=4.846317768096924), Row(movieId=3015, rating=4.778860569000244), Row(movieId=9010, rating=4.772021293640137), Row(movieId=65037, rating=4.676471710205078), Row(movieId=3216, rating=4.63478946685791)]"
552,"[Row(movieId=83411, rating=4.566990852355957), Row(movieId=83359, rating=4.566990852355957), Row(movieId=83318, rating=4.566990852355957), Row(movieId=67504, rating=4.566990852355957), Row(movieId=8751, rating=4.303770542144775), Row(movieId=3030, rating=4.213679790496826), Row(movieId=2066, rating=4.135529041290283), Row(movieId=6669, rating=4.1324615478515625), Row(movieId=72647, rating=4.110291957855225), Row(movieId=31547, rating=4.110291957855225)]"
553,"[Row(movieId=26084, rating=5.149560451507568), Row(movieId=65037, rating=5.050802707672119), Row(movieId=83411, rating=4.990242004394531), Row(movieId=83359, rating=4.990242004394531), Row(movieId=83318, rating=4.990242004394531), Row(movieId=67504, rating=4.990242004394531), Row(movieId=76173, rating=4.906806945800781), Row(movieId=31435, rating=4.9032464027404785), Row(movieId=54328, rating=4.830712795257568), Row(movieId=122882, rating=4.816427707672119)]"
554,"[Row(movieId=83411, rating=5.806905269622803), Row(movieId=83359, rating=5.806905269622803), Row(movieId=83318, rating=5.806905269622803), Row(movieId=67504, rating=5.806905269622803), Row(movieId=72647, rating=5.22621488571167), Row(movieId=31547, rating=5.22621488571167), Row(movieId=26400, rating=5.22621488571167), Row(movieId=25764, rating=5.22621488571167), Row(movieId=8797, rating=5.22621488571167), Row(movieId=8609, rating=5.22621488571167)]"
555,"[Row(movieId=83411, rating=5.0056281089782715), Row(movieId=83359, rating=5.0056281089782715), Row(movieId=83318, rating=5.0056281089782715), Row(movieId=67504, rating=5.0056281089782715), Row(movieId=72647, rating=4.505064964294434), Row(movieId=31547, rating=4.505064964294434), Row(movieId=26400, rating=4.505064964294434), Row(movieId=25764, rating=4.505064964294434), Row(movieId=8797, rating=4.505064964294434), Row(movieId=8609, rating=4.505064964294434)]"
556,"[Row(movieId=8535, rating=5.765772819519043), Row(movieId=8530, rating=5.711617469787598), Row(movieId=4357, rating=5.70697546005249), Row(movieId=83411, rating=5.6907148361206055), Row(movieId=83359, rating=5.6907148361206055), Row(movieId=83318, rating=5.6907148361206055), Row(movieId=67504, rating=5.6907148361206055), Row(movieId=91104, rating=5.669737815856934), Row(movieId=2570, rating=5.6384968757629395), Row(movieId=1352, rating=5.593867778778076)]"
557,"[Row(movieId=80748, rating=4.404245376586914), Row(movieId=55167, rating=4.248491287231445), Row(movieId=5765, rating=3.888962507247925), Row(movieId=4630, rating=3.888962507247925), Row(movieId=3437, rating=3.888962507247925), Row(movieId=3015, rating=3.868104934692383), Row(movieId=50189, rating=3.830569267272949), Row(movieId=59429, rating=3.825145959854126), Row(movieId=39715, rating=3.792510986328125), Row(movieId=68135, rating=3.7895255088806152)]"
558,"[Row(movieId=83411, rating=6.438657760620117), Row(movieId=83359, rating=6.438657760620117), Row(movieId=83318, rating=6.438657760620117), Row(movieId=67504, rating=6.438657760620117), Row(movieId=72647, rating=5.794792175292969), Row(movieId=31547, rating=5.794792175292969), Row(movieId=26400, rating=5.794792175292969), Row(movieId=25764, rating=5.794792175292969), Row(movieId=8797, rating=5.794792175292969), Row(movieId=8609, rating=5.794792175292969)]"
559,"[Row(movieId=83411, rating=6.46806526184082), Row(movieId=83359, rating=6.46806526184082), Row(movieId=83318, rating=6.46806526184082), Row(movieId=67504, rating=6.46806526184082), Row(movieId=72647, rating=5.821258544921875), Row(movieId=31547, rating=5.821258544921875), Row(movieId=26400, rating=5.821258544921875), Row(movieId=25764, rating=5.821258544921875), Row(movieId=8797, rating=5.821258544921875), Row(movieId=8609, rating=5.821258544921875)]"
560,"[Row(movieId=83411, rating=5.475915908813477), Row(movieId=83359, rating=5.475915908813477), Row(movieId=83318, rating=5.475915908813477), Row(movieId=67504, rating=5.475915908813477), Row(movieId=65037, rating=5.2528252601623535), Row(movieId=8530, rating=5.247828960418701), Row(movieId=8535, rating=5.212161064147949), Row(movieId=4357, rating=5.129500865936279), Row(movieId=31435, rating=5.10076379776001), Row(movieId=76173, rating=5.04897928237915)]"
561,"[Row(movieId=83411, rating=5.154337406158447), Row(movieId=83359, rating=5.154337406158447), Row(movieId=83318, rating=5.154337406158447), Row(movieId=67504, rating=5.154337406158447), Row(movieId=8530, rating=4.946629047393799), Row(movieId=65037, rating=4.91469144821167), Row(movieId=3181, rating=4.847166538238525), Row(movieId=3216, rating=4.823912143707275), Row(movieId=31435, rating=4.769511699676514), Row(movieId=132333, rating=4.74491024017334)]"
562,"[Row(movieId=83411, rating=5.808322906494141), Row(movieId=83359, rating=5.808322906494141), Row(movieId=83318, rating=5.808322906494141), Row(movieId=67504, rating=5.808322906494141), Row(movieId=65037, rating=5.237268447875977), Row(movieId=72647, rating=5.2274909019470215), Row(movieId=31547, rating=5.2274909019470215), Row(movieId=26400, rating=5.2274909019470215), Row(movieId=25764, rating=5.2274909019470215), Row(movieId=8797, rating=5.2274909019470215)]"
563,"[Row(movieId=83411, rating=5.701013565063477), Row(movieId=83359, rating=5.701013565063477), Row(movieId=83318, rating=5.701013565063477), Row(movieId=67504, rating=5.701013565063477), Row(movieId=72647, rating=5.1309123039245605), Row(movieId=31547, rating=5.1309123039245605), Row(movieId=26400, rating=5.1309123039245605), Row(movieId=25764, rating=5.1309123039245605), Row(movieId=8797, rating=5.1309123039245605), Row(movieId=8609, rating=5.1309123039245605)]"
564,"[Row(movieId=83411, rating=5.851609706878662), Row(movieId=83359, rating=5.851609706878662), Row(movieId=83318, rating=5.851609706878662), Row(movieId=67504, rating=5.851609706878662), Row(movieId=3216, rating=5.8078413009643555), Row(movieId=97957, rating=5.566624164581299), Row(movieId=4754, rating=5.530590534210205), Row(movieId=72647, rating=5.266448497772217), Row(movieId=31547, rating=5.266448497772217), Row(movieId=26400, rating=5.266448497772217)]"
565,"[Row(movieId=8535, rating=5.224387168884277), Row(movieId=8530, rating=5.110107421875), Row(movieId=1202, rating=5.100783824920654), Row(movieId=54328, rating=4.874779224395752), Row(movieId=3342, rating=4.855137348175049), Row(movieId=3216, rating=4.847541332244873), Row(movieId=42418, rating=4.8319196701049805), Row(movieId=26472, rating=4.802297592163086), Row(movieId=3015, rating=4.745923042297363), Row(movieId=49957, rating=4.7385358810424805)]"
566,"[Row(movieId=83411, rating=6.180716514587402), Row(movieId=83359, rating=6.180716514587402), Row(movieId=83318, rating=6.180716514587402), Row(movieId=67504, rating=6.180716514587402), Row(movieId=2563, rating=5.7012553215026855), Row(movieId=1194, rating=5.690257549285889), Row(movieId=65037, rating=5.588623523712158), Row(movieId=3612, rating=5.564572811126709), Row(movieId=72647, rating=5.56264591217041), Row(movieId=31547, rating=5.56264591217041)]"
567,"[Row(movieId=83411, rating=5.348779678344727), Row(movieId=83359, rating=5.348779678344727), Row(movieId=83318, rating=5.348779678344727), Row(movieId=67504, rating=5.348779678344727), Row(movieId=3216, rating=5.120342254638672), Row(movieId=132333, rating=5.028098106384277), Row(movieId=5490, rating=5.028098106384277), Row(movieId=6375, rating=4.916587829589844), Row(movieId=97957, rating=4.866964817047119), Row(movieId=6063, rating=4.842427730560303)]"
568,"[Row(movieId=2361, rating=5.721749305725098), Row(movieId=83411, rating=5.694102764129639), Row(movieId=83359, rating=5.694102764129639), Row(movieId=83318, rating=5.694102764129639), Row(movieId=67504, rating=5.694102764129639), Row(movieId=2938, rating=5.688514709472656), Row(movieId=2563, rating=5.645421504974365), Row(movieId=132333, rating=5.506465435028076), Row(movieId=5490, rating=5.506465435028076), Row(movieId=6959, rating=5.462545871734619)]"
569,"[Row(movieId=83411, rating=5.859250068664551), Row(movieId=83359, rating=5.859250068664551), Row(movieId=83318, rating=5.859250068664551), Row(movieId=67504, rating=5.859250068664551), Row(movieId=65188, rating=5.370748043060303), Row(movieId=72647, rating=5.2733259201049805), Row(movieId=31547, rating=5.2733259201049805), Row(movieId=26400, rating=5.2733259201049805), Row(movieId=25764, rating=5.2733259201049805), Row(movieId=8797, rating=5.2733259201049805)]"
570,"[Row(movieId=3216, rating=5.450878620147705), Row(movieId=97957, rating=5.227516174316406), Row(movieId=26974, rating=5.199799537658691), Row(movieId=7502, rating=4.752377033233643), Row(movieId=116797, rating=4.7512383460998535), Row(movieId=3342, rating=4.746827125549316), Row(movieId=6063, rating=4.745758533477783), Row(movieId=112515, rating=4.7337117195129395), Row(movieId=92259, rating=4.6837568283081055), Row(movieId=8530, rating=4.683631420135498)]"
571,"[Row(movieId=83411, rating=5.371939659118652), Row(movieId=83359, rating=5.371939659118652), Row(movieId=83318, rating=5.371939659118652), Row(movieId=67504, rating=5.371939659118652), Row(movieId=108979, rating=5.332985877990723), Row(movieId=501, rating=5.26039981842041), Row(movieId=65037, rating=5.240302085876465), Row(movieId=3216, rating=5.123291492462158), Row(movieId=1352, rating=5.095088005065918), Row(movieId=93320, rating=5.094541549682617)]"
572,"[Row(movieId=83411, rating=5.161511421203613), Row(movieId=83359, rating=5.161511421203613), Row(movieId=83318, rating=5.161511421203613), Row(movieId=67504, rating=5.161511421203613), Row(movieId=65037, rating=4.85166597366333), Row(movieId=3216, rating=4.844478607177734), Row(movieId=8530, rating=4.775360584259033), Row(movieId=54328, rating=4.701894283294678), Row(movieId=31435, rating=4.7001800537109375), Row(movieId=72647, rating=4.645359992980957)]"
573,"[Row(movieId=83411, rating=4.814610481262207), Row(movieId=83359, rating=4.814610481262207), Row(movieId=83318, rating=4.814610481262207), Row(movieId=67504, rating=4.814610481262207), Row(movieId=213, rating=4.637205600738525), Row(movieId=8530, rating=4.634675025939941), Row(movieId=178, rating=4.4964728355407715), Row(movieId=54328, rating=4.495622158050537), Row(movieId=5301, rating=4.410451889038086), Row(movieId=47728, rating=4.384615421295166)]"
574,"[Row(movieId=83411, rating=5.465304374694824), Row(movieId=83359, rating=5.465304374694824), Row(movieId=83318, rating=5.465304374694824), Row(movieId=67504, rating=5.465304374694824), Row(movieId=3216, rating=5.060849189758301), Row(movieId=72647, rating=4.918773651123047), Row(movieId=31547, rating=4.918773651123047), Row(movieId=26400, rating=4.918773651123047), Row(movieId=25764, rating=4.918773651123047), Row(movieId=8797, rating=4.918773651123047)]"
575,"[Row(movieId=83411, rating=4.974614143371582), Row(movieId=83359, rating=4.974614143371582), Row(movieId=83318, rating=4.974614143371582), Row(movieId=67504, rating=4.974614143371582), Row(movieId=5301, rating=4.920363903045654), Row(movieId=4046, rating=4.796083450317383), Row(movieId=178, rating=4.79482364654541), Row(movieId=3284, rating=4.778218746185303), Row(movieId=2973, rating=4.704503059387207), Row(movieId=1162, rating=4.658856391906738)]"
576,"[Row(movieId=83411, rating=5.294609546661377), Row(movieId=83359, rating=5.294609546661377), Row(movieId=83318, rating=5.294609546661377), Row(movieId=67504, rating=5.294609546661377), Row(movieId=8751, rating=4.914034366607666), Row(movieId=132333, rating=4.883779525756836), Row(movieId=5490, rating=4.883779525756836), Row(movieId=1192, rating=4.846508026123047), Row(movieId=123, rating=4.801373481750488), Row(movieId=6375, rating=4.785645008087158)]"
577,"[Row(movieId=83411, rating=6.604792594909668), Row(movieId=83359, rating=6.604792594909668), Row(movieId=83318, rating=6.604792594909668), Row(movieId=67504, rating=6.604792594909668), Row(movieId=72647, rating=5.944312572479248), Row(movieId=31547, rating=5.944312572479248), Row(movieId=26400, rating=5.944312572479248), Row(movieId=25764, rating=5.944312572479248), Row(movieId=8797, rating=5.944312572479248), Row(movieId=8609, rating=5.944312572479248)]"
578,"[Row(movieId=670, rating=4.547264099121094), Row(movieId=55167, rating=4.3955583572387695), Row(movieId=70533, rating=3.9790213108062744), Row(movieId=73290, rating=3.9059371948242188), Row(movieId=106441, rating=3.8519399166107178), Row(movieId=63082, rating=3.8458616733551025), Row(movieId=62718, rating=3.839843511581421), Row(movieId=58347, rating=3.72285795211792), Row(movieId=106438, rating=3.708484172821045), Row(movieId=72641, rating=3.6937472820281982)]"
579,"[Row(movieId=91104, rating=4.153382778167725), Row(movieId=6219, rating=3.0086820125579834), Row(movieId=1429, rating=2.4964089393615723), Row(movieId=48322, rating=2.472141742706299), Row(movieId=2570, rating=2.453962564468384), Row(movieId=8860, rating=2.349811553955078), Row(movieId=71, rating=2.3452682495117188), Row(movieId=2563, rating=2.3008370399475098), Row(movieId=3379, rating=2.2923121452331543), Row(movieId=8535, rating=2.2489984035491943)]"
580,"[Row(movieId=83411, rating=5.253554344177246), Row(movieId=83359, rating=5.253554344177246), Row(movieId=83318, rating=5.253554344177246), Row(movieId=67504, rating=5.253554344177246), Row(movieId=72647, rating=4.728198528289795), Row(movieId=31547, rating=4.728198528289795), Row(movieId=26400, rating=4.728198528289795), Row(movieId=25764, rating=4.728198528289795), Row(movieId=8797, rating=4.728198528289795), Row(movieId=8609, rating=4.728198528289795)]"
581,"[Row(movieId=611, rating=4.808399200439453), Row(movieId=1194, rating=4.332611083984375), Row(movieId=122882, rating=4.225739002227783), Row(movieId=4010, rating=4.0029802322387695), Row(movieId=26084, rating=3.970898151397705), Row(movieId=7153, rating=3.8519043922424316), Row(movieId=5952, rating=3.838259220123291), Row(movieId=1916, rating=3.8240132331848145), Row(movieId=51412, rating=3.743618965148926), Row(movieId=3430, rating=3.7276551723480225)]"
